Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,多壁碳纳米管,化学,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Boosting the lithium storage performance of tin dioxide by carbon nanotubes supporting and surface engineering,多壁碳纳米管,化学,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-07-18,外文期刊,,
Magnetic recyclable carbon nanotubes and its demulsification performance in oily wastewater,多壁碳纳米管,化学,[''],"['Separation', 'Science', 'and', 'Technology']",2021-07-18,外文期刊,,
Study on the Effect of Reduction Temperature on the Catalytic Activity of Fe-Mo/Al2O3 Catalyst and the Microstructure of Carbon Nanotubes,多壁碳纳米管,化学,[],"['Materials', 'Science', 'Forum']",2021-07-18,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,多壁碳纳米管,化学,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,多壁碳纳米管,化学,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Development of piezoresistive cement-based sensor using recycled waste glass cullets coated with carbon nanotubes,多壁碳纳米管,化学,[],"['Journal', 'of', 'Cleaner', 'Production']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,多壁碳纳米管,化学,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,多壁碳纳米管,化学,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,多壁碳纳米管,有机化工,[''],['Chemosphere'],2021-10-14,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,多壁碳纳米管,有机化工,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,多壁碳纳米管,有机化工,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,多壁碳纳米管,有机化工,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,多壁碳纳米管,有机化工,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,多壁碳纳米管,有机化工,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,多壁碳纳米管,有机化工,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,多壁碳纳米管,有机化工,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Construction of wood-based cellulose micro-framework composite form-stable multifunctional materials with thermal and electrical response via incorporating erythritol-urea (thiourea)-carbon nanotubes,多壁碳纳米管,有机化工,[],"['International', 'Journal', 'of', 'Biological', 'Macromolecules']",2021-07-18,外文期刊,,
Regulating the interfacial reaction between carbon nanotubes and aluminum via copper nano decoration,多壁碳纳米管,有机化工,[''],"['Materials', 'Science', '&', 'Engineering', 'A']",2021-07-13,外文期刊,,
An eclectic approach to monitor and manage the disposal of carbon nanotubes.,多壁碳纳米管,有机化工,[],"['Environmental', 'monitoring', 'and', 'assessment']",2021-07-07,外文期刊,,
Effect of the selective localization of carbon nanotubes and phase domain in immiscible blends on tunable microwave dielectric properties,多壁碳纳米管,有机化工,[''],"['Composites', 'Science', 'and', 'Technology']",2021-07-05,外文期刊,,
Experimental study and molecular dynamics simulation of carbon nanotubes diffusion,多壁碳纳米管,有机化工,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-07-01,外文期刊,,
Effect of carbon nanotubes modified with different concentrations of rare earth lanthanum on the mechanical and tribological properties of epoxy composites,多壁碳纳米管,有机化工,[],"['Journal', 'of', 'Composite', 'Materials']",2021-07-01,外文期刊,,
Understanding water slippage through carbon nanotubes.,多壁碳纳米管,有机化工,[''],"['Physical', 'chemistry', 'chemical', 'physics', ':', 'PCCP']",2021-06-30,外文期刊,,
Influence of Torsional Strains on the Band Structure of Carbon Nanotubes according to the Cylindrical Waves Method,多壁碳纳米管,有机化工,[],"['Russian', 'Journal', 'of', 'Inorganic', 'Chemistry']",2021-06-29,外文期刊,,
Effects of heat treatment and carbon nanotubes content on microstructure and mechanical properties of CNTs/Ti–Mo–Nb–Al–Si composites,多壁碳纳米管,有机化工,[''],"['Applied', 'Physics', 'A']",2021-06-25,外文期刊,,
Growing carbon nanotubes on continuous carbon fibers to produce composites with improved interfacial properties: A step towards commercial production and application,多壁碳纳米管,有机化工,[''],"['Composites', 'Science', 'and', 'Technology']",2021-06-24,外文期刊,,
Growth of carbon nanotubes inside porous anodic alumina membranes: Simulation and experiment,多壁碳纳米管,有机化工,[''],"['International', 'Journal', 'of', 'Heat', 'and', 'Mass', 'Transfer']",2021-06-24,外文期刊,,
Advances of microwave plasma-enhanced chemical vapor deposition in fabrication of carbon nanotubes: a review,多壁碳纳米管,有机化工,[''],"['Journal', 'of', 'Materials', 'Science']",2021-06-24,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,多壁碳纳米管,电力工业,[''],['Chemosphere'],2021-10-14,外文期刊,,
An innovative and simple all electrochemical approach to functionalize electrodes with a carbon nanotubes/polypyrrole molecularly imprinted nanocomposite and its application for sulfamethoxazole analysis,多壁碳纳米管,电力工业,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-10-01,外文期刊,,
"Joule-heatable bird-nest-bioinspired/carbon nanotubes-modified sepiolite porous ceramics: An efficient, sturdy, and continuous strategy for oil recovery",多壁碳纳米管,电力工业,[''],"['Journal', 'of', 'Hazardous', 'Materials']",2021-09-05,外文期刊,,
A g-C3N4 self-templated preparation of N-doped carbon nanosheets@Co-Co3O4/Carbon nanotubes as high-rate lithium-ion batteries’ anode materials,多壁碳纳米管,电力工业,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-09-01,外文期刊,,
Bioaccumulation and ecotoxicological responses of clams exposed to terbium and carbon nanotubes: Comparison between native (Ruditapes decussatus) and invasive (Ruditapes philippinarum) species,多壁碳纳米管,电力工业,[''],"['Science', 'of', 'the', 'Total', 'Environment']",2021-08-25,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,多壁碳纳米管,电力工业,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Interwoven scaffolded porous titanium oxide nanocubes/carbon nanotubes framework for high-performance sodium-ion battery,多壁碳纳米管,电力工业,[''],"['Journal', 'of', 'Energy', 'Chemistry']",2021-08-01,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,多壁碳纳米管,电力工业,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Co0.85Se hollow polyhedrons entangled by carbon nanotubes as a high-performance cathode for magnesium secondary batteries,多壁碳纳米管,电力工业,[],"['Chemical', 'Engineering', 'Journal']",2021-07-20,外文期刊,,
A non-local modeling for the influence of fluid forces on vibration characteristics of carbon nanotubes,多壁碳纳米管,电力工业,[],"['Materials', 'Science', '&', 'Engineering', 'B']",2021-07-20,外文期刊,,
Easy-handling carbon nanotubes decorated poly(arylene ether nitrile)@tannic acid/carboxylated chitosan nanofibrous composite absorbent for efficient removal of methylene blue and congo red,多壁碳纳米管,电力工业,[''],"['Colloids', 'and', 'Surfaces', 'A:', 'Physicochemical', 'and', 'Engineering', 'Aspects']",2021-07-20,外文期刊,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,多壁碳纳米管,电力工业,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Boosting the lithium storage performance of tin dioxide by carbon nanotubes supporting and surface engineering,多壁碳纳米管,电力工业,[''],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-07-18,外文期刊,,
Magnetic recyclable carbon nanotubes and its demulsification performance in oily wastewater,多壁碳纳米管,电力工业,[''],"['Separation', 'Science', 'and', 'Technology']",2021-07-18,外文期刊,,
Study on the Effect of Reduction Temperature on the Catalytic Activity of Fe-Mo/Al2O3 Catalyst and the Microstructure of Carbon Nanotubes,多壁碳纳米管,电力工业,[],"['Materials', 'Science', 'Forum']",2021-07-18,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,多壁碳纳米管,电力工业,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,多壁碳纳米管,电力工业,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Development of piezoresistive cement-based sensor using recycled waste glass cullets coated with carbon nanotubes,多壁碳纳米管,电力工业,[],"['Journal', 'of', 'Cleaner', 'Production']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,多壁碳纳米管,电力工业,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,多壁碳纳米管,电力工业,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Green synthesis of carbon nanotubes impregnated with metallic nanoparticles: Characterization and application in glyphosate adsorption,多壁碳纳米管,环境科学与资源利用,[''],['Chemosphere'],2021-10-14,外文期刊,,
Synthesis of ultralight three-dimensional nitrogen-doped reduced graphene oxide/multi-walled carbon nanotubes/zinc ferrite composite aerogel for highly efficient electromagnetic wave absorption,多壁碳纳米管,环境科学与资源利用,[],"['Journal', 'of', 'Colloid', 'And', 'Interface', 'Science']",2021-08-15,外文期刊,,
Carbon Nanotubes for Energy and Environmental Applications,多壁碳纳米管,环境科学与资源利用,[],"['Apple', 'Academic', 'Press']",2021-07-30,外文图书,,
Nonlinear free and forced vibration of carbon nanotubes conveying magnetic nanoflow and subjected to a longitudinal magnetic field using stress-driven nonlocal integral model,多壁碳纳米管,环境科学与资源利用,[],"['Thin-Walled', 'Structures']",2021-07-20,外文期刊,,
Carbon nanotubes-interconnected heterostructural FeP/Ni2P nanospindles as efficient and stable electrocatalysts for oxygen evolution reaction,多壁碳纳米管,环境科学与资源利用,[''],"['Journal', 'of', 'Alloys', 'and', 'Compounds']",2021-07-18,外文期刊,,
Stability and electronic properties of α/β-Mo6S6 nanowires encapsulated inside carbon nanotubes,多壁碳纳米管,环境科学与资源利用,[''],"['Physica', 'E:', 'Low-dimensional', 'Systems', 'and', 'Nanostructures']",2021-07-18,外文期刊,,
Temperature and size-dependent modeling for predicting mechanical properties of carbon nanotubes,多壁碳纳米管,环境科学与资源利用,[],"['Applied', 'Mathematical', 'Modelling']",2021-07-18,外文期刊,,
Estimation of carbon nanotubes and their applications as reinforcing composite materials–An engineering review,多壁碳纳米管,环境科学与资源利用,[],"['Composite', 'Structures']",2021-07-18,外文期刊,,
Construction of wood-based cellulose micro-framework composite form-stable multifunctional materials with thermal and electrical response via incorporating erythritol-urea (thiourea)-carbon nanotubes,多壁碳纳米管,环境科学与资源利用,[],"['International', 'Journal', 'of', 'Biological', 'Macromolecules']",2021-07-18,外文期刊,,
Regulating the interfacial reaction between carbon nanotubes and aluminum via copper nano decoration,多壁碳纳米管,环境科学与资源利用,[''],"['Materials', 'Science', '&', 'Engineering', 'A']",2021-07-13,外文期刊,,
An eclectic approach to monitor and manage the disposal of carbon nanotubes.,多壁碳纳米管,环境科学与资源利用,[],"['Environmental', 'monitoring', 'and', 'assessment']",2021-07-07,外文期刊,,
Effect of the selective localization of carbon nanotubes and phase domain in immiscible blends on tunable microwave dielectric properties,多壁碳纳米管,环境科学与资源利用,[''],"['Composites', 'Science', 'and', 'Technology']",2021-07-05,外文期刊,,
Experimental study and molecular dynamics simulation of carbon nanotubes diffusion,多壁碳纳米管,环境科学与资源利用,[],"['Journal', 'of', 'Physics:', 'Conference', 'Series']",2021-07-01,外文期刊,,
Effect of carbon nanotubes modified with different concentrations of rare earth lanthanum on the mechanical and tribological properties of epoxy composites,多壁碳纳米管,环境科学与资源利用,[],"['Journal', 'of', 'Composite', 'Materials']",2021-07-01,外文期刊,,
Understanding water slippage through carbon nanotubes.,多壁碳纳米管,环境科学与资源利用,[''],"['Physical', 'chemistry', 'chemical', 'physics', ':', 'PCCP']",2021-06-30,外文期刊,,
Influence of Torsional Strains on the Band Structure of Carbon Nanotubes according to the Cylindrical Waves Method,多壁碳纳米管,环境科学与资源利用,[],"['Russian', 'Journal', 'of', 'Inorganic', 'Chemistry']",2021-06-29,外文期刊,,
